time_window_,date,weekday,tollgate_id_1,tollgate_id_2,tollgate_id_3,direction_0,direction_1,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model6,has_etc,no_etc,vehicle_type0,vehicle_type1,vehicle_type2,temperature,rel_humidity,precipitation,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,wind_direction_6,wind_direction_7,wind_direction_8,wind_direction_9,wind_direction_10,wind_direction_11,wind_direction_12,wind_direction_13,wind_direction_14,wind_direction_15,wind_direction_16,wind_direction_17,volumes
18,15,5,0,0,1,0,1,0,10,2,2,0,2,0,3,13,7,9,0,20.3,96.0,0.1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
41,17,0,1,0,0,1,0,0,57,2,0,0,0,0,13,46,0,0,59,19.6,87.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
41,17,0,1,0,0,0,1,0,68,9,3,3,1,0,26,59,61,24,0,19.6,87.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
41,17,0,0,1,0,1,0,0,60,5,1,0,0,0,12,54,0,0,66,19.6,87.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
41,17,0,0,0,1,1,0,0,73,19,1,2,0,0,21,74,0,0,95,19.6,87.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
41,17,0,0,0,1,0,1,0,69,2,1,0,1,0,17,56,60,13,0,19.6,87.0,0.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
55,17,0,1,0,0,1,0,0,23,0,1,0,0,0,6,18,0,0,24,19.1,92.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
55,17,0,1,0,0,0,1,0,77,3,0,1,3,0,22,62,70,14,0,19.1,92.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84
55,17,0,0,1,0,1,0,0,48,5,0,0,0,0,18,35,0,0,53,19.1,92.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53
55,17,0,0,0,1,1,0,0,68,22,2,1,0,0,27,66,0,0,93,19.1,92.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93
55,17,0,0,0,1,0,1,0,80,2,1,2,1,0,19,67,79,7,0,19.1,92.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86
69,13,3,1,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,3,18.0,89.0,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
69,13,3,1,0,0,0,1,0,10,1,1,0,2,0,2,12,8,6,0,18.0,89.0,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
69,13,3,0,1,0,1,0,0,5,1,0,0,0,0,3,3,0,0,6,18.0,89.0,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
69,13,3,0,0,1,1,0,0,4,0,0,0,0,0,0,4,0,0,4,18.0,89.0,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
69,13,3,0,0,1,0,1,0,14,0,0,0,1,0,4,11,14,1,0,18.0,89.0,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
42,16,6,1,0,0,1,0,0,44,3,2,2,0,0,15,36,0,0,51,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51
42,16,6,1,0,0,0,1,0,95,6,3,1,7,0,24,88,95,17,0,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112
42,16,6,0,1,0,1,0,0,57,8,1,0,0,0,15,51,0,0,66,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66
42,16,6,0,0,1,1,0,0,110,13,2,1,0,0,38,88,0,0,126,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126
42,16,6,0,0,1,0,1,0,134,4,0,1,4,0,38,105,136,7,0,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143
56,25,6,1,0,0,1,0,0,28,3,0,0,0,0,6,25,0,0,31,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31
56,25,6,1,0,0,0,1,0,61,0,0,1,0,0,15,47,56,6,0,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62
56,25,6,0,1,0,1,0,0,34,6,0,1,0,0,11,30,0,0,41,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41
56,25,6,0,0,1,1,0,0,64,14,0,0,0,0,16,62,0,0,78,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
56,25,6,0,0,1,0,1,0,67,1,0,1,2,0,20,51,66,5,0,22.8,87.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71
14,20,1,1,0,0,1,0,0,6,5,2,1,1,0,1,14,0,0,15,23.9,58.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
14,20,1,1,0,0,0,1,0,17,1,1,0,1,0,3,17,10,10,0,23.9,58.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
14,20,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,58.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,20,1,0,0,1,1,0,0,7,2,1,0,1,0,2,9,0,0,11,23.9,58.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
14,20,1,0,0,1,0,1,0,4,0,0,0,0,0,0,4,3,1,0,23.9,58.0,0.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
21,28,2,1,0,0,1,0,0,76,8,1,2,4,0,11,80,0,0,91,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91
21,28,2,1,0,0,0,1,0,62,11,4,1,1,0,16,63,49,30,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79
21,28,2,0,1,0,1,0,0,29,1,0,4,0,0,34,0,0,0,34,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
21,28,2,0,0,1,1,0,0,100,13,1,5,0,0,42,77,0,0,119,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119
21,28,2,0,0,1,0,1,0,63,7,2,0,3,0,25,50,59,16,0,26.2,94.0,5.5,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75
5,28,2,1,0,0,1,0,0,6,1,0,0,0,0,1,6,0,0,7,26.9,91.0,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5,28,2,1,0,0,0,1,0,4,4,0,0,1,0,1,8,3,6,0,26.9,91.0,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5,28,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,26.9,91.0,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,28,2,0,0,1,1,0,0,12,0,1,0,0,0,1,12,0,0,13,26.9,91.0,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
5,28,2,0,0,1,0,1,0,5,0,1,0,0,0,2,4,5,1,0,26.9,91.0,0.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8,29,3,1,0,0,1,0,0,2,1,0,0,1,0,1,3,0,0,4,21.5,97.0,3.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
8,29,3,1,0,0,0,1,0,4,0,1,0,1,0,0,6,3,3,0,21.5,97.0,3.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
8,29,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,97.0,3.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,29,3,0,0,1,1,0,0,9,0,0,0,3,0,1,11,0,0,12,21.5,97.0,3.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
8,29,3,0,0,1,0,1,0,2,1,0,0,1,0,2,2,2,2,0,21.5,97.0,3.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
27,27,1,1,0,0,1,0,0,56,1,1,0,0,0,16,42,0,0,58,28.7,72.0,0.0,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58
27,27,1,1,0,0,0,1,0,115,7,2,1,4,0,26,103,94,35,0,28.7,72.0,0.0,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129
27,27,1,0,1,0,1,0,0,98,13,0,0,0,0,25,86,0,0,111,28.7,72.0,0.0,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111
27,27,1,0,0,1,1,0,0,122,25,1,2,0,0,36,114,0,0,150,28.7,72.0,0.0,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150
27,27,1,0,0,1,0,1,0,107,4,2,2,2,0,41,76,96,21,0,28.7,72.0,0.0,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117
2,27,1,1,0,0,1,0,0,5,2,0,0,1,0,0,8,0,0,8,26.2,86.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,27,1,1,0,0,0,1,0,25,5,3,6,1,0,8,32,30,10,0,26.2,86.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2,27,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,26.2,86.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,27,1,0,0,1,1,0,0,13,0,0,0,1,0,1,13,0,0,14,26.2,86.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2,27,1,0,0,1,0,1,0,50,2,3,1,2,0,22,37,51,8,0,26.2,86.0,0.0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59
4,9,6,1,0,0,1,0,0,6,2,1,0,0,0,0,9,0,0,9,17.5,66.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
4,9,6,1,0,0,0,1,0,2,0,1,0,0,0,0,3,1,2,0,17.5,66.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
4,9,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,66.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,9,6,0,0,1,1,0,0,15,0,0,0,0,0,1,14,0,0,15,17.5,66.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
4,9,6,0,0,1,0,1,0,3,0,0,0,0,0,1,2,3,0,0,17.5,66.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
10,23,4,1,0,0,1,0,0,9,3,0,0,1,0,1,12,0,0,13,26.4,68.0,0.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
10,23,4,1,0,0,0,1,0,11,0,1,0,2,0,1,13,5,9,0,26.4,68.0,0.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
10,23,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,68.0,0.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,23,4,0,0,1,1,0,0,10,0,0,0,0,0,1,10,0,0,11,26.4,68.0,0.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
10,23,4,0,0,1,0,1,0,2,1,1,0,1,0,1,4,2,3,0,26.4,68.0,0.0,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
9,21,2,1,0,0,1,0,0,4,0,1,0,0,0,1,4,0,0,5,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9,21,2,1,0,0,0,1,0,8,1,1,0,2,0,1,11,5,7,0,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
9,21,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,21,2,0,0,1,1,0,0,10,3,0,0,1,0,0,14,0,0,14,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
9,21,2,0,0,1,0,1,0,1,1,1,0,1,0,0,4,0,4,0,25.2,59.0,0.0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
45,8,5,1,0,0,1,0,0,43,1,0,0,0,0,11,33,0,0,44,18.6,60.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
45,8,5,1,0,0,0,1,0,82,3,5,1,0,0,24,67,76,15,0,18.6,60.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
45,8,5,0,1,0,1,0,0,61,3,0,2,0,0,15,51,0,0,66,18.6,60.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
45,8,5,0,0,1,1,0,0,93,22,1,1,0,0,23,94,0,0,117,18.6,60.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
45,8,5,0,0,1,0,1,0,86,4,0,1,3,0,20,74,77,17,0,18.6,60.0,0.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
35,20,1,1,0,0,1,0,0,45,5,0,0,0,0,7,43,0,0,50,25.4,42.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
35,20,1,1,0,0,0,1,0,69,8,3,2,4,0,14,73,60,27,0,25.4,42.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87
35,20,1,0,1,0,1,0,0,49,6,0,0,0,0,9,46,0,0,55,25.4,42.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55
35,20,1,0,0,1,1,0,0,86,24,1,0,0,0,23,88,0,0,111,25.4,42.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111
35,20,1,0,0,1,0,1,0,64,11,4,0,4,0,22,61,63,20,0,25.4,42.0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83
29,16,6,1,0,0,1,0,6,38,4,0,0,0,0,8,40,0,0,48,24.9,74.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48
29,16,6,1,0,0,0,1,0,97,4,3,0,2,0,27,81,86,22,0,24.9,74.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108
29,16,6,0,1,0,1,0,0,79,8,0,0,0,0,28,59,0,0,87,24.9,74.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87
29,16,6,0,0,1,1,0,0,60,11,0,1,0,0,21,51,0,0,72,24.9,74.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72
29,16,6,0,0,1,0,1,0,93,2,2,0,1,0,21,77,89,9,0,24.9,74.0,0.0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98
61,9,6,1,0,0,1,0,0,24,2,0,0,0,0,5,21,0,0,26,15.4,67.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
61,9,6,1,0,0,0,1,0,32,0,3,0,0,0,10,25,32,3,0,15.4,67.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
61,9,6,0,1,0,1,0,0,27,6,0,0,0,0,7,26,0,0,33,15.4,67.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33
61,9,6,0,0,1,1,0,0,49,7,0,0,0,0,12,44,0,0,56,15.4,67.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56
61,9,6,0,0,1,0,1,0,40,1,1,0,2,0,13,31,39,5,0,15.4,67.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44
60,23,4,1,0,0,1,0,0,27,0,0,0,0,0,9,18,0,0,27,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
60,23,4,1,0,0,0,1,0,26,7,0,1,0,0,8,26,29,5,0,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34
60,23,4,0,1,0,1,0,0,34,6,0,0,0,0,12,28,0,0,40,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
60,23,4,0,0,1,1,0,0,42,12,0,0,0,0,12,42,0,0,54,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54
60,23,4,0,0,1,0,1,0,51,2,2,1,2,0,13,45,52,6,0,21.4,88.0,0.0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58
10,14,4,1,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,3,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
10,14,4,1,0,0,0,1,0,6,1,0,0,1,0,0,8,2,6,0,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
10,14,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,14,4,0,0,1,1,0,0,10,1,0,0,1,0,1,11,0,0,12,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
10,14,4,0,0,1,0,1,0,4,0,0,0,2,0,1,5,3,3,0,18.8,82.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
50,22,3,1,0,0,1,0,0,40,2,0,0,0,0,13,29,0,0,42,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
50,22,3,1,0,0,0,1,0,97,8,3,1,3,0,26,87,88,25,0,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113
50,22,3,0,1,0,1,0,0,89,7,0,0,0,0,19,77,0,0,96,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96
50,22,3,0,0,1,1,0,0,121,24,1,0,0,0,35,111,0,0,146,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146
50,22,3,0,0,1,0,1,0,79,4,1,0,1,0,29,57,74,12,0,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86
65,21,2,1,0,0,1,0,0,11,0,0,0,0,0,3,8,0,0,11,19.5,96.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
65,21,2,1,0,0,0,1,0,22,6,0,0,0,0,9,19,21,7,0,19.5,96.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
65,21,2,0,1,0,1,0,0,17,9,0,0,0,0,2,24,0,0,26,19.5,96.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26
65,21,2,0,0,1,1,0,0,23,11,0,1,0,0,10,25,0,0,35,19.5,96.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35
65,21,2,0,0,1,0,1,0,25,0,2,0,3,0,9,21,25,5,0,19.5,96.0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30
38,29,3,1,0,0,1,0,0,40,2,1,0,0,0,8,35,0,0,43,20.3,97.0,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43
38,29,3,1,0,0,0,1,0,76,6,6,2,3,0,25,68,59,34,0,20.3,97.0,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93
38,29,3,0,1,0,1,0,0,64,10,0,1,0,0,19,56,0,0,75,20.3,97.0,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75
38,29,3,0,0,1,1,0,0,74,19,0,1,0,0,18,76,0,0,94,20.3,97.0,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94
38,29,3,0,0,1,0,1,0,85,5,3,0,1,0,27,67,76,18,0,20.3,97.0,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94
64,24,5,1,0,0,1,0,0,21,2,0,0,0,0,4,19,0,0,23,21.2,93.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
64,24,5,1,0,0,0,1,0,24,1,0,0,2,0,12,15,24,3,0,21.2,93.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27
64,24,5,0,1,0,1,0,0,19,9,0,0,0,0,9,19,0,0,28,21.2,93.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
64,24,5,0,0,1,1,0,0,40,14,0,0,0,0,7,47,0,0,54,21.2,93.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54
64,24,5,0,0,1,0,1,0,39,2,0,0,1,0,13,29,39,3,0,21.2,93.0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
31,12,2,1,0,0,1,0,0,41,2,0,0,0,0,12,31,0,0,43,21.2,57.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
31,12,2,1,0,0,0,1,0,80,7,5,3,1,0,22,74,69,27,0,21.2,57.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
31,12,2,0,1,0,1,0,0,53,8,0,0,0,0,10,51,0,0,61,21.2,57.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
31,12,2,0,0,1,1,0,0,89,24,0,1,0,0,31,83,0,0,114,21.2,57.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
31,12,2,0,0,1,0,1,0,63,6,0,1,2,0,22,50,57,15,0,21.2,57.0,0.0,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
16,12,2,1,0,0,1,0,0,4,4,0,0,0,0,1,7,0,0,8,20.9,68.0,0.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
16,12,2,1,0,0,0,1,0,22,3,1,0,3,0,1,28,11,18,0,20.9,68.0,0.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
16,12,2,0,1,0,1,0,0,9,5,0,0,0,0,1,13,0,0,14,20.9,68.0,0.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
16,12,2,0,0,1,1,0,0,5,5,0,0,0,0,2,8,0,0,10,20.9,68.0,0.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
16,12,2,0,0,1,0,1,0,4,2,2,1,0,0,1,8,2,7,0,20.9,68.0,0.0,2.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,19,0,1,0,0,1,0,0,7,0,0,0,3,0,1,9,0,0,10,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
3,19,0,1,0,0,0,1,0,3,1,0,0,0,0,1,3,2,2,0,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
3,19,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,19,0,0,0,1,1,0,0,16,0,0,0,1,0,1,16,0,0,17,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
3,19,0,0,0,1,0,1,0,4,0,0,0,0,0,1,3,4,0,0,22.2,76.0,0.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
49,22,3,1,0,0,1,0,0,50,1,0,1,0,0,13,39,0,0,52,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52
49,22,3,1,0,0,0,1,0,92,6,2,3,1,0,27,77,81,23,0,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104
49,22,3,0,1,0,1,0,0,81,11,0,1,0,0,21,72,0,0,93,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93
49,22,3,0,0,1,1,0,0,107,24,0,1,0,0,29,103,0,0,132,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132
49,22,3,0,0,1,0,1,0,75,9,2,1,0,0,22,65,79,8,0,23.1,80.0,0.0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87
38,16,6,1,0,0,1,0,0,47,3,0,0,0,0,15,35,0,0,50,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50
38,16,6,1,0,0,0,1,0,73,7,1,2,6,0,21,68,73,16,0,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89
38,16,6,0,1,0,1,0,0,58,5,0,0,0,0,19,44,0,0,63,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63
38,16,6,0,0,1,1,0,0,93,4,4,3,0,0,27,77,0,0,104,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104
38,16,6,0,0,1,0,1,0,107,6,1,0,1,0,26,89,103,12,0,22.7,77.0,0.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115
8,8,5,1,0,0,1,0,0,3,1,0,0,2,0,0,6,0,0,6,19.4,94.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
8,8,5,1,0,0,0,1,0,4,0,1,0,0,0,0,5,1,4,0,19.4,94.0,1.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
